destination,latitude,longitude,origin,prognumber,route,stopid,SEGMENT
Whitechurch,53.27781391,-6.218064987000001,Parnell Sq.,47,116,4848,4847_4848
Ashtown Rail Station,53.35280357,-6.260771148,Parnell St.,1,120,6004,start
Ashtown Rail Station,53.35230855,-6.263810742,Parnell St.,2,120,3,6004_3
Ashtown Rail Station,53.35639721,-6.26807647,Parnell St.,3,120,192,3_192
Ashtown Rail Station,53.35874004,-6.269724277999999,Parnell St.,4,120,795,192_795
Ashtown Rail Station,53.36001821,-6.269852786,Parnell St.,5,120,796,795_796
Ashtown Rail Station,53.36075972,-6.276373655,Parnell St.,6,120,56,796_56
Ashtown Rail Station,53.36094625,-6.2812042020000005,Parnell St.,7,120,58,56_58
Ashtown Rail Station,53.36156851,-6.283222595,Parnell St.,8,120,4499,58_4499
Ashtown Rail Station,53.36285751,-6.282855228,Parnell St.,9,120,4934,4499_4934
Ashtown Rail Station,53.36404744,-6.2837239689999995,Parnell St.,10,120,4500,4934_4500
Ashtown Rail Station,53.36461441,-6.286901792999999,Parnell St.,11,120,4481,4500_4481
Ashtown Rail Station,53.36554163,-6.289509284,Parnell St.,12,120,4485,4481_4485
Ashtown Rail Station,53.36712068,-6.291820321,Parnell St.,13,120,822,4485_822
Ashtown Rail Station,53.36823515,-6.291189651,Parnell St.,14,120,823,822_823
Ashtown Rail Station,53.36974785,-6.293263095,Parnell St.,15,120,824,823_824
Ashtown Rail Station,53.37042944,-6.296932826,Parnell St.,16,120,825,824_825
Ashtown Rail Station,53.37121785,-6.301169507999999,Parnell St.,17,120,826,825_826
Ashtown Rail Station,53.37130615,-6.30358561,Parnell St.,18,120,827,826_827
Ashtown Rail Station,53.37025769,-6.304438805,Parnell St.,19,120,71,827_71
Ashtown Rail Station,53.36896993,-6.304264536,Parnell St.,20,120,72,71_72
Ashtown Rail Station,53.37270953,-6.306205026000001,Parnell St.,21,120,5144,72_5144
Ashtown Rail Station,53.37585589,-6.31004815,Parnell St.,22,120,7027,5144_7027
Ashtown Rail Station,53.37572811,-6.316906985,Parnell St.,23,120,4538,7027_4538
Ashtown Rail Station,53.37610894,-6.32161149,Parnell St.,24,120,7396,4538_7396
Ashtown Rail Station,53.3771968,-6.3267543,Parnell St.,25,120,5145,7396_5145
Ashtown Rail Station,53.3774022,-6.331796582999999,Parnell St.,26,120,276,5145_276
Ashtown Rail Station,53.35013175,-6.2606095470000005,Parnell St.,27,120,279,276_279
Ashtown Rail Station,53.34475116,-6.252838258,Parnell St.,28,120,400,279_400
Ashtown Rail Station,53.328352100000004,-6.228750913,Parnell St.,29,120,485,400_485
Ashtown Rail Station,53.33085529,-6.233902307999999,Parnell St.,30,120,487,485_487
Ashtown Rail Station,53.33309855,-6.236076947000001,Parnell St.,31,120,488,487_488
Ashtown Rail Station,53.334942000000005,-6.237352313,Parnell St.,32,120,489,488_489
Ashtown Rail Station,53.33662663,-6.238829547999999,Parnell St.,33,120,490,489_490
Ashtown Rail Station,53.33781405,-6.2413335110000006,Parnell St.,34,120,491,490_491
Ashtown Rail Station,53.33858469,-6.243614462000001,Parnell St.,35,120,492,491_492
Ashtown Rail Station,53.33985342,-6.247376823,Parnell St.,36,120,493,492_493
Ashtown Rail Station,53.34133589,-6.251626258,Parnell St.,37,120,494,493_494
Ashtown Rail Station,53.34359132,-6.249746705,Parnell St.,38,120,495,494_495
Parnell St.,53.37728262,-6.328389284,Ashtown Rail Station,1,120,284,start
Parnell St.,53.37582324,-6.317278989,Ashtown Rail Station,2,120,4504,284_4504
Parnell St.,53.37651585,-6.310953907000001,Ashtown Rail Station,3,120,7028,4504_7028
Parnell St.,53.37259939,-6.306044077,Ashtown Rail Station,4,120,5147,7028_5147
Parnell St.,53.36907751,-6.304245235,Ashtown Rail Station,5,120,68,5147_68
Parnell St.,53.370331900000004,-6.304601169,Ashtown Rail Station,6,120,30,68_30
Parnell St.,53.37139256,-6.303341717,Ashtown Rail Station,7,120,69,30_69
Parnell St.,53.37104482,-6.299748677999999,Ashtown Rail Station,8,120,828,69_828
Parnell St.,53.37039689,-6.295912195,Ashtown Rail Station,9,120,829,828_829
Parnell St.,53.36962437,-6.29217098,Ashtown Rail Station,10,120,830,829_830
Parnell St.,53.36766197,-6.2913328129999995,Ashtown Rail Station,11,120,831,830_831
Parnell St.,53.36654723,-6.291317319,Ashtown Rail Station,12,120,75,831_75
Parnell St.,53.36475239,-6.287121652000001,Ashtown Rail Station,13,120,4501,75_4501
Parnell St.,53.36409572,-6.283331347000001,Ashtown Rail Station,14,120,4935,4501_4935
Parnell St.,53.36333956,-6.282625479,Ashtown Rail Station,15,120,4502,4935_4502
Parnell St.,53.36135206,-6.2831711960000005,Ashtown Rail Station,16,120,4936,4502_4936
Parnell St.,53.36102125,-6.2807955060000005,Ashtown Rail Station,17,120,79,4936_79
Parnell St.,53.36086296,-6.276053962000001,Ashtown Rail Station,18,120,80,79_80
Parnell St.,53.3607978,-6.27154908,Ashtown Rail Station,19,120,82,80_82
Parnell St.,53.35964622,-6.269612437999999,Ashtown Rail Station,20,120,817,82_817
Parnell St.,53.35848112,-6.269223945,Ashtown Rail Station,21,120,818,817_818
Parnell St.,53.35630402,-6.265991986,Ashtown Rail Station,22,120,819,818_819
Parnell St.,53.35374562,-6.262505453999999,Ashtown Rail Station,23,120,263,819_263
Parnell St.,53.35211562,-6.2610545339999994,Ashtown Rail Station,24,120,4725,263_4725
Parnell St.,53.34097078,-6.25001924,Ashtown Rail Station,25,120,408,4725_408
Parnell St.,53.34013673,-6.247695596,Ashtown Rail Station,26,120,409,408_409
Parnell St.,53.33881345,-6.24389039,Ashtown Rail Station,27,120,410,409_410
Parnell St.,53.33811712,-6.241771554,Ashtown Rail Station,28,120,411,410_411
Parnell St.,53.33525551,-6.237279319,Ashtown Rail Station,29,120,412,411_412
Parnell St.,53.33409419,-6.236546393999999,Ashtown Rail Station,30,120,413,412_413
Parnell St.,53.33157381,-6.234473217000001,Ashtown Rail Station,31,120,414,413_414
Parnell St.,53.33033782,-6.23294775,Ashtown Rail Station,32,120,415,414_415
Parnell St.,53.34303571,-6.2498595770000005,Ashtown Rail Station,33,120,2809,415_2809
Parnell St.,53.34618678,-6.256970115,Ashtown Rail Station,34,120,4495,2809_4495
Ashington,53.32499949,-6.319444922000001,Drimnagh Rd.,1,122,1423,start
Ashington,53.32566251,-6.316746622,Drimnagh Rd.,2,122,1424,1423_1424
Ashington,53.32701317,-6.318194753999999,Drimnagh Rd.,3,122,1425,1424_1425
Ashington,53.32927488,-6.322429771,Drimnagh Rd.,4,122,1426,1425_1426
Ashington,53.33027116,-6.322330619,Drimnagh Rd.,5,122,1427,1426_1427
Ashington,53.33135888,-6.319149884,Drimnagh Rd.,6,122,1428,1427_1428
Ashington,53.33259321,-6.316173419,Drimnagh Rd.,7,122,1429,1428_1429
Ashington,53.3335738,-6.311149686,Drimnagh Rd.,8,122,1430,1429_1430
Ashington,53.33349874,-6.308389826,Drimnagh Rd.,9,122,1432,1430_1432
Ashington,53.33257215,-6.3057988620000005,Drimnagh Rd.,10,122,1433,1432_1433
Ashington,53.33199245,-6.302323379,Drimnagh Rd.,11,122,1434,1433_1434
Ashington,53.33138805,-6.299014132000001,Drimnagh Rd.,12,122,1435,1434_1435
Ashington,53.33236226,-6.297999392,Drimnagh Rd.,13,122,7439,1435_7439
Ashington,53.33500797,-6.298855061,Drimnagh Rd.,14,122,7454,7439_7454
Ashington,53.335641,-6.295976799,Drimnagh Rd.,15,122,1380,7454_1380
Ashington,53.33512375,-6.293745026,Drimnagh Rd.,16,122,1381,1380_1381
Ashington,53.33317317,-6.2905946020000005,Drimnagh Rd.,17,122,1382,1381_1382
Ashington,53.33227108,-6.286606663,Drimnagh Rd.,18,122,1383,1382_1383
Ashington,53.3313562,-6.282364154,Drimnagh Rd.,19,122,1384,1383_1384
Ashington,53.3318004,-6.278262272,Drimnagh Rd.,20,122,1385,1384_1385
Ashington,53.33224954,-6.273889832999999,Drimnagh Rd.,21,122,1348,1385_1348
Ashington,53.33238573,-6.270881322999999,Drimnagh Rd.,22,122,1349,1348_1349
Ashington,53.33256109,-6.2674808120000005,Drimnagh Rd.,23,122,1350,1349_1350
Ashington,53.33444543,-6.265407334,Drimnagh Rd.,24,122,1352,1350_1352
Ashington,53.33600953,-6.265418938,Drimnagh Rd.,25,122,1353,1352_1353
Ashington,53.34009624,-6.265838755,Drimnagh Rd.,26,122,1355,1353_1355
Ashington,53.34256789,-6.26459703,Drimnagh Rd.,27,122,1357,1355_1357
Ashington,53.34439941,-6.26136859,Drimnagh Rd.,28,122,1359,1357_1359
Ashington,53.35013175,-6.2606095470000005,Drimnagh Rd.,29,122,279,1359_279
Ashington,53.35230855,-6.263810742,Drimnagh Rd.,30,122,3,279_3
Ashington,53.35680494,-6.264589471,Drimnagh Rd.,31,122,12,3_12
Ashington,53.35853124,-6.262776506,Drimnagh Rd.,32,122,14,12_14
Ashington,53.36001449,-6.262791289,Drimnagh Rd.,33,122,53,14_53
Ashington,53.36015371,-6.26556522,Drimnagh Rd.,34,122,54,53_54
Ashington,53.360411600000006,-6.26846958,Drimnagh Rd.,35,122,55,54_55
Ashington,53.36075972,-6.276373655,Drimnagh Rd.,36,122,56,55_56
Ashington,53.36094625,-6.2812042020000005,Drimnagh Rd.,37,122,58,56_58
Ashington,53.36101801,-6.2849425629999995,Drimnagh Rd.,38,122,59,58_59
Ashington,53.36127922,-6.2893645,Drimnagh Rd.,39,122,60,59_60
Ashington,53.361967799999995,-6.29351398,Drimnagh Rd.,40,122,820,60_820
Ashington,53.364551899999995,-6.2938314360000005,Drimnagh Rd.,41,122,821,820_821
Ashington,53.36679244,-6.292750108,Drimnagh Rd.,42,122,63,821_63
Ashington,53.36708858,-6.295232782,Drimnagh Rd.,43,122,64,63_64
Ashington,53.36725464,-6.298051276,Drimnagh Rd.,44,122,65,64_65
Ashington,53.36727499,-6.300740346,Drimnagh Rd.,45,122,66,65_66
Ashington,53.36680375,-6.304260414,Drimnagh Rd.,46,122,4498,66_4498
Ashington,53.36518655,-6.3093735529999995,Drimnagh Rd.,47,122,1660,4498_1660
Ashington,53.36644362,-6.313095538,Drimnagh Rd.,48,122,1661,1660_1661
Ashington,53.36914632,-6.317361855,Drimnagh Rd.,49,122,4523,1661_4523
Ashington,53.37167610000001,-6.315744228,Drimnagh Rd.,50,122,4524,4523_4524
Ashington,53.37347317,-6.311254667999999,Drimnagh Rd.,51,122,4322,4524_4322
Drimnagh Rd.,53.37344814,-6.3113909239999995,Ashington,1,122,4525,start
Drimnagh Rd.,53.37211889,-6.315275889,Ashington,2,122,4526,4525_4526
Drimnagh Rd.,53.36770883,-6.317403485,Ashington,3,122,1700,4526_1700
Drimnagh Rd.,53.36656726,-6.312940383,Ashington,4,122,1701,1700_1701
Drimnagh Rd.,53.36561083,-6.310138139,Ashington,5,122,1702,1701_1702
Drimnagh Rd.,53.36639156,-6.3056141839999995,Ashington,6,122,16,1702_16
Drimnagh Rd.,53.36739155,-6.300720678999999,Ashington,7,122,73,16_73
Drimnagh Rd.,53.36720024,-6.295498814,Ashington,8,122,74,73_74
Drimnagh Rd.,53.36592857,-6.292679465,Ashington,9,122,4371,74_4371
Drimnagh Rd.,53.36362945,-6.294063635,Ashington,10,122,832,4371_832
Drimnagh Rd.,53.36177615,-6.293311284,Ashington,11,122,833,832_833
Drimnagh Rd.,53.36130918,-6.2895736520000005,Ashington,12,122,77,833_77
Drimnagh Rd.,53.36114922,-6.284065835,Ashington,13,122,78,77_78
Drimnagh Rd.,53.36102125,-6.2807955060000005,Ashington,14,122,79,78_79
Drimnagh Rd.,53.36086296,-6.276053962000001,Ashington,15,122,80,79_80
Drimnagh Rd.,53.3607978,-6.27154908,Ashington,16,122,82,80_82
Drimnagh Rd.,53.36027925,-6.265545096,Ashington,17,122,83,82_83
Drimnagh Rd.,53.36016256,-6.263701781,Ashington,18,122,84,83_84
Drimnagh Rd.,53.35798985,-6.263249251,Ashington,19,122,51,84_51
Drimnagh Rd.,53.35679465,-6.2644997479999995,Ashington,20,122,52,51_52
Drimnagh Rd.,53.35374562,-6.262505453999999,Ashington,21,122,263,52_263
Drimnagh Rd.,53.34859636,-6.25948542,Ashington,22,122,271,263_271
Drimnagh Rd.,53.34423662,-6.261300117999999,Ashington,23,122,1278,271_1278
Drimnagh Rd.,53.34234179999999,-6.264501083,Ashington,24,122,1282,1278_1282
Drimnagh Rd.,53.3399144,-6.265695957,Ashington,25,122,4456,1282_4456
Drimnagh Rd.,53.33812835,-6.265873557000001,Ashington,26,122,1284,4456_1284
Drimnagh Rd.,53.33437841,-6.2651247539999995,Ashington,27,122,1285,1284_1285
Drimnagh Rd.,53.33249965,-6.265726535,Ashington,28,122,1286,1285_1286
Drimnagh Rd.,53.33232275,-6.269637622,Ashington,29,122,1288,1286_1288
Drimnagh Rd.,53.33212936,-6.273038832999999,Ashington,30,122,1289,1288_1289
Drimnagh Rd.,53.33198339,-6.276618278,Ashington,31,122,1360,1289_1360
Drimnagh Rd.,53.33120396,-6.279907874,Ashington,32,122,1362,1360_1362
Drimnagh Rd.,53.33184593,-6.285167265,Ashington,33,122,1363,1362_1363
Drimnagh Rd.,,,Ashington,34,122,1364,1363_1364
Drimnagh Rd.,53.33290153,-6.290455313,Ashington,35,122,1365,1364_1365
Drimnagh Rd.,53.33514987,-6.294314591,Ashington,36,122,1366,1365_1366
Drimnagh Rd.,53.33563931,-6.296487416000001,Ashington,37,122,1367,1366_1367
Drimnagh Rd.,53.33557454,-6.298877559,Ashington,38,122,7455,1367_7455
Drimnagh Rd.,53.33193621,-6.297746088999999,Ashington,39,122,7438,7455_7438
Drimnagh Rd.,53.33141692,-6.299778731,Ashington,40,122,1410,7438_1410
Drimnagh Rd.,53.33205103,-6.303282004,Ashington,41,122,1411,1410_1411
Drimnagh Rd.,53.33268165,-6.3059146429999995,Ashington,42,122,1412,1411_1412
Drimnagh Rd.,53.33344139,-6.308782494,Ashington,43,122,1413,1412_1413
Drimnagh Rd.,53.33334761,-6.312314801,Ashington,44,122,1414,1413_1414
Drimnagh Rd.,53.33244325,-6.316374521,Ashington,45,122,1415,1414_1415
Drimnagh Rd.,53.33103221,-6.3195681189999995,Ashington,46,122,1417,1415_1417
Drimnagh Rd.,53.33002976,-6.32306077,Ashington,47,122,1418,1417_1418
Drimnagh Rd.,53.32908662,-6.323743357000001,Ashington,48,122,5149,1418_5149
Drimnagh Rd.,53.32771773,-6.322911242999999,Ashington,49,122,1419,5149_1419
Drimnagh Rd.,53.32583025,-6.32163414,Ashington,50,122,6094,1419_6094
Marino,53.32146106,-6.331172547,Walkinstown (Kilnamanagh Rd.),1,123,6057,start
Marino,53.32170398,-6.330547609,Walkinstown (Kilnamanagh Rd.),2,123,2183,6057_2183
Marino,53.32299661,-6.329146097000001,Walkinstown (Kilnamanagh Rd.),3,123,2184,2183_2184
Marino,53.32425870000001,-6.327490489,Walkinstown (Kilnamanagh Rd.),4,123,2185,2184_2185
Marino,53.32499949,-6.319444922000001,Walkinstown (Kilnamanagh Rd.),5,123,1423,2185_1423
Marino,53.32566251,-6.316746622,Walkinstown (Kilnamanagh Rd.),6,123,1424,1423_1424
Marino,53.32701317,-6.318194753999999,Walkinstown (Kilnamanagh Rd.),7,123,1425,1424_1425
Marino,53.32927488,-6.322429771,Walkinstown (Kilnamanagh Rd.),8,123,1426,1425_1426
Marino,53.33062399,-6.323773162,Walkinstown (Kilnamanagh Rd.),9,123,1463,1426_1463
Marino,53.33252678,-6.32102588,Walkinstown (Kilnamanagh Rd.),10,123,4399,1463_4399
Marino,53.33437392,-6.319436746,Walkinstown (Kilnamanagh Rd.),11,123,4400,4399_4400
Marino,53.3348988,-6.316503037,Walkinstown (Kilnamanagh Rd.),12,123,1464,4400_1464
Marino,53.33525916,-6.313380538,Walkinstown (Kilnamanagh Rd.),13,123,1469,1464_1469
Marino,53.33479676,-6.308653787000001,Walkinstown (Kilnamanagh Rd.),14,123,1465,1469_1465
Marino,53.33452893,-6.306246853999999,Walkinstown (Kilnamanagh Rd.),15,123,1466,1465_1466
Marino,53.33565738,-6.305961878,Walkinstown (Kilnamanagh Rd.),16,123,1467,1466_1467
Marino,53.337566599999995,-6.307493,Walkinstown (Kilnamanagh Rd.),17,123,1468,1467_1468
Marino,53.33916336,-6.304741655,Walkinstown (Kilnamanagh Rd.),18,123,1377,1468_1377
Marino,53.33882787,-6.301376082999999,Walkinstown (Kilnamanagh Rd.),19,123,1378,1377_1378
Marino,53.33996399,-6.297216087000001,Walkinstown (Kilnamanagh Rd.),20,123,4514,1378_4514
Marino,53.34070516,-6.2937324310000005,Walkinstown (Kilnamanagh Rd.),21,123,4515,4514_4515
Marino,53.34267519,-6.2932182270000006,Walkinstown (Kilnamanagh Rd.),22,123,1995,4515_1995
Marino,53.34356007,-6.288481954,Walkinstown (Kilnamanagh Rd.),23,123,1996,1995_1996
Marino,53.34357108,-6.285492742000001,Walkinstown (Kilnamanagh Rd.),24,123,1997,1996_1997
Marino,53.34313961,-6.280493772000001,Walkinstown (Kilnamanagh Rd.),25,123,1998,1997_1998
Marino,53.34311924,-6.276589701,Walkinstown (Kilnamanagh Rd.),26,123,1999,1998_1999
Marino,53.34331047,-6.273653305,Walkinstown (Kilnamanagh Rd.),27,123,2001,1999_2001
Marino,53.34377081,-6.26944439,Walkinstown (Kilnamanagh Rd.),28,123,2002,2001_2002
Marino,53.34439941,-6.26136859,Walkinstown (Kilnamanagh Rd.),29,123,1359,2002_1359
Marino,53.35034908,-6.260720869,Walkinstown (Kilnamanagh Rd.),30,123,274,1359_274
Marino,53.35402896,-6.257896985,Walkinstown (Kilnamanagh Rd.),31,123,1505,274_1505
Marino,53.355971700000005,-6.252454393,Walkinstown (Kilnamanagh Rd.),32,123,4509,1505_4509
Marino,53.35750468,-6.2491164470000005,Walkinstown (Kilnamanagh Rd.),33,123,499,4509_499
Marino,53.35903608,-6.246289155,Walkinstown (Kilnamanagh Rd.),34,123,500,499_500
Marino,53.36070568,-6.243696374,Walkinstown (Kilnamanagh Rd.),35,123,501,500_501
Marino,53.36369771,-6.239967029,Walkinstown (Kilnamanagh Rd.),36,123,1484,501_1484
Marino,53.36505387,-6.239896097000001,Walkinstown (Kilnamanagh Rd.),37,123,1481,1484_1481
Marino,53.36850077,-6.239588676,Walkinstown (Kilnamanagh Rd.),38,123,7320,1481_7320
Marino,53.37097478,-6.238524808999999,Walkinstown (Kilnamanagh Rd.),39,123,1486,7320_1486
Marino,53.37181925,-6.23667145,Walkinstown (Kilnamanagh Rd.),40,123,1487,1486_1487
Marino,53.37108886,-6.23468777,Walkinstown (Kilnamanagh Rd.),41,123,1488,1487_1488
Marino,53.37015867,-6.231961008,Walkinstown (Kilnamanagh Rd.),42,123,1489,1488_1489
Marino,53.36887682,-6.228557662,Walkinstown (Kilnamanagh Rd.),43,123,1490,1489_1490
Walkinstown (Kilnamanagh Rd.),53.36846776,-6.22764291,Marin,1,123,1491,start
Walkinstown (Kilnamanagh Rd.),53.37025739,-6.232558057,Marin,2,123,1492,1491_1492
Walkinstown (Kilnamanagh Rd.),53.371213399999995,-6.2352086270000004,Marin,3,123,1493,1492_1493
Walkinstown (Kilnamanagh Rd.),53.37170858,-6.236480646,Marin,4,123,1482,1493_1482
Walkinstown (Kilnamanagh Rd.),53.37067301,-6.235741942000001,Marin,5,123,1494,1482_1494
Walkinstown (Kilnamanagh Rd.),53.36875594,-6.235565697,Marin,6,123,1495,1494_1495
Walkinstown (Kilnamanagh Rd.),53.36714812,-6.233813838,Marin,7,123,1496,1495_1496
Walkinstown (Kilnamanagh Rd.),53.36611432,-6.233195417999999,Marin,8,123,1515,1496_1515
Walkinstown (Kilnamanagh Rd.),53.36577949,-6.237296587,Marin,9,123,1499,1515_1499
Walkinstown (Kilnamanagh Rd.),53.36404582,-6.239802417000001,Marin,10,123,1485,1499_1485
Walkinstown (Kilnamanagh Rd.),53.362582499999995,-6.24113993,Marin,11,123,4518,1485_4518
Walkinstown (Kilnamanagh Rd.),53.36060135,-6.24332504,Marin,12,123,509,4518_509
Walkinstown (Kilnamanagh Rd.),53.35917274,-6.245802758,Marin,13,123,510,509_510
Walkinstown (Kilnamanagh Rd.),53.35751559,-6.248635233,Marin,14,123,511,510_511
Walkinstown (Kilnamanagh Rd.),53.35525754,-6.254015974,Marin,15,123,513,511_513
Walkinstown (Kilnamanagh Rd.),53.3539376,-6.257795552999999,Marin,16,123,4513,513_4513
Walkinstown (Kilnamanagh Rd.),53.35146448,-6.260780606,Marin,17,123,272,4513_272
Walkinstown (Kilnamanagh Rd.),53.34626194,-6.257808167,Marin,18,123,335,272_335
Walkinstown (Kilnamanagh Rd.),53.34423662,-6.261300117999999,Marin,19,123,1278,335_1278
Walkinstown (Kilnamanagh Rd.),53.34429056,-6.2656234689999994,Marin,20,123,1934,1278_1934
Walkinstown (Kilnamanagh Rd.),53.34393435,-6.268326352000001,Marin,21,123,1935,1934_1935
Walkinstown (Kilnamanagh Rd.),53.3430875,-6.273151674,Marin,22,123,1937,1935_1937
Walkinstown (Kilnamanagh Rd.),53.3429779,-6.276760607999999,Marin,23,123,1938,1937_1938
Walkinstown (Kilnamanagh Rd.),53.34299827,-6.280664667000001,Marin,24,123,1939,1938_1939
Walkinstown (Kilnamanagh Rd.),53.3435386,-6.285734347999999,Marin,25,123,1940,1939_1940
Walkinstown (Kilnamanagh Rd.),53.343345400000004,-6.28918142,Marin,26,123,1941,1940_1941
